cat_based,cat_cnt,user_based,user_cnt,adamic_adar,resource_allocation,link_cnt,cat_avg,user_avg,adar_avg,ra_avg
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5652173913043478,0.6,0.5,0.5,0.5757606159226772,0.49703906400355696,1.0,0.8666666666666666,1.0,0.5757606159226774,0.4970390640035571
0.5714285714285714,0.5714285714285714,0.2857142857142857,0.46153846153846156,0.5360734589662973,0.3982300884955751,1.0,1.0,0.4666666666666667,0.5360734589662972,0.398230088495575
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.16666666666666666,0.6741573033707865,0.5714285714285714,0.5528863491180767,0.6423917764586652,1.0,1.0,1.0,0.5528863491180767,0.6423917764586651
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.6751428611324017,0.5893719806763286,1.0,1.0,0.0,0.6751428611324017,0.5893719806763287
0.23076923076923078,0.23076923076923078,1.0,1.0,0.9057439674602634,0.9264145504176458,1.0,1.0,1.0,0.9057439674602636,0.926414550417646
1.0,1.0,0.0,0.0,0.6293998005850808,0.3789121775417298,1.0,1.0,0.0,0.6293998005850807,0.3789121775417299
0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.9487179487179489,1.0,1.0
0.8,0.8,0.2222222222222222,0.2222222222222222,0.4283560882373663,0.40448748432839055,1.0,1.0,1.0,0.4283560882373663,0.4044874843283905
0.16666666666666666,0.16666666666666666,0.7027027027027027,0.6666666666666666,0.36291945114193624,0.31370139941792574,1.0,1.0,1.0,0.36291945114193636,0.3137013994179257
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38461538461538464,0.38461538461538464,0.6190476190476191,0.6190476190476191,0.5560843339628746,0.45757737682645017,1.0,1.0,1.0,0.5560843339628747,0.45757737682645033
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7714285714285715,1.0,1.0,1.0,0.8369897568869064,0.8492753623188406,1.0,0.7714285714285714,1.0,0.8369897568869061,0.8492753623188407
0.16393442622950818,0.15384615384615385,1.0,1.0,0.5861366153454102,0.7056471641348717,1.0,1.0,0.9487179487179489,0.5861366153454102,0.7056471641348716
1.0,1.0,0.7,0.7,0.6433761044788644,0.42934849161683575,1.0,1.0,1.0,0.6433761044788642,0.42934849161683575
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.75,0.75,0.8333333333333334,0.8333333333333334,0.8265127157752561,0.6871206361600262,1.0,0.3333333333333333,0.8918918918918918,0.826512715775256,0.687120636160026
1.0,1.0,0.0,0.0,0.7607813847704983,0.8278993715647841,1.0,1.0,0.0,0.7607813847704984,0.8278993715647841
0.75,0.75,1.0,1.0,1.0,0.9663961205745165,1.0,0.3333333333333333,0.8918918918918918,0.9999999999999998,0.9663961205745164
0.5,0.5,0.06518518518518518,0.08888888888888889,0.16939124840097614,0.08073011155509228,1.0,1.0,0.7333333333333333,0.1693912484009761,0.0807301115550923
0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.9571428571428572,1.0,1.0
0.5714285714285714,0.5714285714285714,0.2857142857142857,0.46153846153846156,0.5360734589662973,0.3982300884955751,1.0,1.0,0.4666666666666667,0.5360734589662972,0.398230088495575
0.42857142857142855,0.42857142857142855,0.6111111111111112,0.6111111111111112,0.42986711893257806,0.25037283935009697,1.0,1.0,1.0,0.4298671189325781,0.2503728393500969
1.0,1.0,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,0.9814814814814815,1.0,1.0
0.0,0.0,0.9550561797752809,1.0,0.662642969922783,0.6231938613001303,1.0,0.0,0.8095238095238095,0.662642969922783,0.6231938613001302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.2878841284367521,0.15344311377245506,1.0,1.0,0.0,0.2878841284367521,0.15344311377245506
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5652173913043478,0.6,0.8666666666666667,1.0,0.6179777137922701,0.6036062143155778,1.0,0.8666666666666666,0.8666666666666667,0.6179777137922703,0.6036062143155778
1.0,1.0,0.7692307692307693,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.14285714285714285,0.14285714285714285,0.5,0.5,0.33326032611879064,0.23226533519582682,1.0,1.0,1.0,0.33326032611879075,0.2322653351958268
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7,0.7,0.044444444444444446,0.044444444444444446,0.2248524271442899,0.13333819757424045,1.0,1.0,1.0,0.22485242714428988,0.13333819757424048
0.5652173913043478,0.6,0.8666666666666667,1.0,0.6179777137922701,0.6036062143155778,1.0,0.8666666666666666,0.8666666666666667,0.6179777137922703,0.6036062143155778
1.0,1.0,1.0,1.0,0.9841575824238807,0.9513197552287878,1.0,1.0,1.0,0.9841575824238805,0.951319755228788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,1.0,0.82,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.82,0.3333333333333333,0.3333333333333333
0.7894736842105263,0.8,0.0,0.0,0.632292234459096,0.3344335542825228,1.0,0.9051724137931033,0.0,0.632292234459096,0.3344335542825229
0.2,1.0,0.7333333333333333,1.0,0.19999999999999998,0.2,1.0,0.2,0.7333333333333333,0.19999999999999998,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8333333333333334,0.8333333333333334,0.7027027027027027,0.6666666666666666,0.8904808802007576,0.9354195237501558,1.0,1.0,1.0,0.8904808802007576,0.9354195237501556
0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.9571428571428572,1.0,1.0
0.8571428571428571,0.8571428571428571,0.6938775510204082,0.7692307692307693,1.0,0.9999999999999998,1.0,1.0,0.6799999999999999,1.0,0.9999999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5227272727272727,0.6363636363636364,0.0,0.0,0.2858080383897986,0.09925075872534143,1.0,0.8214285714285714,0.0,0.2858080383897986,0.09925075872534145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16393442622950818,0.15384615384615385,1.0,1.0,0.5861366153454102,0.7056471641348717,1.0,1.0,0.9487179487179489,0.5861366153454102,0.7056471641348716
0.4,0.4,0.1111111111111111,0.1111111111111111,0.19451285388171288,0.13449626108251803,1.0,1.0,1.0,0.19451285388171283,0.13449626108251805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7894736842105263,0.8,0.345679012345679,0.3333333333333333,0.7863477189139327,0.4985552327723628,1.0,0.9051724137931033,0.9333333333333333,0.7863477189139327,0.4985552327723631
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9180327868852459,0.9230769230769231,0.17567567567567569,0.16666666666666666,0.6576060951548054,0.5003922504945767,1.0,0.9333333333333333,1.0,0.6576060951548054,0.5003922504945767
0.75,0.75,1.0,1.0,1.0,0.9663961205745165,1.0,0.3333333333333333,0.8918918918918918,1.0,0.9663961205745164
0.22857142857142856,0.5714285714285714,0.0,0.0,0.10216711913327971,0.03864734299516908,1.0,0.4,0.0,0.10216711913327971,0.03864734299516909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.6956521739130435,0.6956521739130435,0.6123413032356805,0.5834470234276886,1.0,1.0,1.0,0.6123413032356807,0.5834470234276886
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.9571428571428572,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.6666666666666666,0.6666666666666666,0.9429805410086995,1.0,1.0,0.3333333333333333,0.8918918918918918,0.9429805410086997,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5714285714285714,0.5714285714285714,0.564625850340136,0.6923076923076923,0.6514359427450775,0.48365206129937405,1.0,1.0,0.6148148148148148,0.6514359427450775,0.48365206129937394
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7894736842105263,0.8,0.0,0.0,0.632292234459096,0.3344335542825228,1.0,0.9051724137931033,0.0,0.632292234459096,0.3344335542825228
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.09836065573770492,0.15384615384615385,0.6351351351351351,0.8333333333333334,0.2646061855044997,0.28760640140279414,1.0,0.6,0.7230769230769231,0.26460618550449977,0.28760640140279403
1.0,1.0,0.5,0.5,0.5257950881778068,0.3519574529504294,1.0,1.0,1.0,0.525795088177807,0.3519574529504294
1.0,1.0,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,0.9814814814814815,1.0,1.0
1.0,1.0,0.0,0.0,0.6332098575405383,0.6389380530973454,1.0,1.0,0.0,0.6332098575405383,0.6389380530973453
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16393442622950818,0.15384615384615385,1.0,1.0,0.5861366153454102,0.7056471641348718,1.0,1.0,0.9487179487179489,0.5861366153454102,0.7056471641348718
0.8,1.0,0.9402985074626866,1.0,0.8542395330596437,0.8498753117206984,1.0,0.8,0.9,0.8542395330596437,0.8498753117206984
0.825,0.875,1.0,1.0,0.9455111310907504,0.8731068358575521,1.0,0.9428571428571428,1.0,0.9455111310907502,0.8731068358575521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.2608695652173913,0.2608695652173913,0.20435977335971633,0.14763148146475008,1.0,1.0,1.0,0.2043597733597164,0.14763148146475008
0.75,0.75,1.0,1.0,1.0,0.9663961205745165,1.0,0.3333333333333333,0.8918918918918918,0.9999999999999998,0.9663961205745164
0.47368421052631576,0.5,0.9696969696969697,1.0,0.8443387513816163,0.8687807545106617,1.0,0.9473684210526315,0.9696969696969698,0.8443387513816162,0.8687807545106615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16393442622950818,0.15384615384615385,1.0,1.0,0.5861366153454102,0.7056471641348718,1.0,1.0,0.9487179487179489,0.5861366153454102,0.7056471641348718
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.631578947368421,0.8,0.6419753086419753,0.6666666666666666,0.8722200238394736,0.7577290198466412,1.0,0.7241379310344827,0.8666666666666667,0.8722200238394738,0.7577290198466414
0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.9571428571428572,1.0,1.0
1.0,1.0,0.5,0.5,0.9999999999999999,0.9999999999999996,1.0,0.9199999999999999,1.0,1.0,0.9999999999999994
0.8333333333333334,0.8333333333333334,0.6,0.6,0.516144948800289,0.30831340869729573,1.0,1.0,1.0,0.516144948800289,0.30831340869729573
0.8360655737704918,0.8461538461538461,0.0,0.0,0.47389524457605176,0.21074815081909698,1.0,0.9272727272727274,0.0,0.4738952445760517,0.21074815081909692
0.1,0.1,0.08888888888888889,0.08888888888888889,0.1162511067846352,0.12028051703139113,1.0,1.0,1.0,0.11625110678463521,0.12028051703139114
0.5,0.5,0.9550561797752809,1.0,0.8688659306956903,0.7248298827276676,1.0,1.0,0.8095238095238095,0.8688659306956905,0.7248298827276675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22857142857142856,0.5714285714285714,0.0,0.0,0.10216711913327971,0.03864734299516907,1.0,0.4,0.0,0.10216711913327971,0.03864734299516909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5652173913043478,0.6,0.5,0.5,0.5757606159226771,0.49703906400355696,1.0,0.8666666666666666,1.0,0.5757606159226772,0.497039064003557
0.5652173913043478,0.6,0.5,0.5,0.5757606159226771,0.49703906400355696,1.0,0.8666666666666666,1.0,0.5757606159226772,0.497039064003557
1.0,1.0,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,0.9814814814814815,1.0,1.0
0.8571428571428571,0.8571428571428571,0.6938775510204082,0.7692307692307693,0.9999999999999999,0.9999999999999998,1.0,1.0,0.6799999999999999,0.9999999999999998,0.9999999999999999
0.8333333333333334,0.8333333333333334,0.2972972972972973,0.3333333333333333,0.6361396209615366,0.3995553339151394,1.0,1.0,0.8461538461538461,0.6361396209615369,0.3995553339151393
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.25,0.8333333333333334,0.8333333333333334,0.7204256267977568,0.7956925836345353,1.0,0.3333333333333333,0.8918918918918918,0.7204256267977567,0.7956925836345352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6666666666666666,0.6666666666666666,0.0,0.0,0.5470966594489676,1.0,1.0,1.0,0.0,0.5470966594489675,1.0
1.0,1.0,0.6666666666666666,0.6666666666666666,0.9429805410086995,0.9999999999999998,1.0,0.3333333333333333,0.8918918918918918,0.9429805410086997,0.9999999999999997
0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.9571428571428572,1.0,1.0
1.0,1.0,0.6666666666666666,0.6666666666666666,0.9429805410086995,1.0,1.0,0.3333333333333333,0.8918918918918918,0.9429805410086997,1.0
0.75,0.75,0.9130434782608695,0.9130434782608695,0.8855944660080541,0.8723855042870956,1.0,1.0,1.0,0.8855944660080544,0.8723855042870956
0.5681818181818182,0.8181818181818182,0.28888888888888886,0.3333333333333333,0.42588815281057757,0.34924759736975214,1.0,0.6944444444444444,0.8666666666666667,0.42588815281057757,0.3492475973697522
0.95,1.0,0.40298507462686567,0.4,0.4953741596122516,0.46533665835411486,1.0,0.95,0.9642857142857143,0.4953741596122516,0.46533665835411486
0.8333333333333334,0.8333333333333334,0.08888888888888889,0.08888888888888889,0.3036177919167325,0.20075657654724946,1.0,1.0,1.0,0.3036177919167325,0.2007565765472495
0.5652173913043478,0.6,0.5,0.5,0.5757606159226771,0.49703906400355696,1.0,0.8666666666666666,1.0,0.5757606159226772,0.497039064003557
1.0,1.0,0.5,0.5,1.0,0.9999999999999998,1.0,0.9199999999999999,1.0,1.0,0.9999999999999998
1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.25,0.08333333333333333,0.08333333333333333,0.1469648569124653,0.12737226485120334,1.0,0.3333333333333333,0.8918918918918918,0.14696485691246527,0.12737226485120332
1.0,1.0,1.0,1.0,0.9280518562974002,0.9072951349202406,1.0,1.0,1.0,0.9280518562974002,0.9072951349202406
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9230769230769231,0.9230769230769231,0.6190476190476191,0.6190476190476191,0.6638921596437831,0.4193223744476135,1.0,1.0,1.0,0.663892159643783,0.41932237444761367
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1.0,0.7333333333333333,1.0,0.19999999999999998,0.2,1.0,0.2,0.7333333333333333,0.19999999999999998,0.2
0.2,1.0,0.0,0.0,0.13502857222648035,0.11787439613526571,1.0,0.2,0.0,0.13502857222648035,0.11787439613526574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.2222222222222222,0.2222222222222222,0.28082485643888655,0.1925116882096413,1.0,1.0,1.0,0.28082485643888644,0.1925116882096413
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5652173913043478,0.6,0.8666666666666667,1.0,0.6179777137922701,0.6036062143155778,1.0,0.8666666666666666,0.8666666666666667,0.6179777137922703,0.6036062143155778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.5805040770453461,0.2651272255951976,1.0,0.9384615384615385,0.0,0.5805040770453459,0.2651272255951975
0.8524590163934426,0.9230769230769231,0.0,0.0,0.49585646667022226,0.2519856158576399,1.0,0.8666666666666666,0.0,0.49585646667022226,0.25198561585763984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,1.0,0.9701492537313433,1.0,1.0,1.0,1.0,0.85,0.9285714285714286,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,0.9402985074626866,1.0,0.8542395330596437,0.8498753117206984,1.0,0.8,0.9,0.8542395330596437,0.8498753117206984
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36666666666666664,0.36666666666666664,0.0,0.0,0.07620664072064753,0.02520775166879369,1.0,1.0,0.0,0.07620664072064752,0.025207751668793698
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.6666666666666666,0.6666666666666666,0.9429805410086995,1.0,1.0,0.3333333333333333,0.8918918918918918,0.9429805410086997,1.0
0.875,0.875,1.0,1.0,1.0,0.9332787556283256,1.0,1.0,1.0,1.0,0.9332787556283256
0.5333333333333333,0.5333333333333333,0.2222222222222222,0.2222222222222222,0.2707361354884269,0.17535588470252356,1.0,1.0,1.0,0.27073613548842684,0.1753558847025236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,0.8571428571428571,0.6938775510204082,0.7692307692307693,0.9999999999999999,0.9999999999999998,1.0,1.0,0.6799999999999999,0.9999999999999998,0.9999999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8666666666666667,0.8666666666666667,0.26666666666666666,0.26666666666666666,0.40922861952755174,0.2953527247564454,1.0,1.0,1.0,0.4092286195275517,0.2953527247564455
0.5,0.5,1.0,1.0,0.8688659306956903,0.7248298827276678,1.0,1.0,0.8476190476190477,0.8688659306956905,0.7248298827276676
0.5,0.5,1.0,1.0,0.8688659306956903,0.7248298827276675,1.0,1.0,0.8476190476190477,0.8688659306956905,0.7248298827276674
0.2,1.0,0.7333333333333333,1.0,0.19999999999999998,0.2,1.0,0.2,0.7333333333333333,0.19999999999999998,0.2
